ra,dec,class,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,extinction_r
206.983204135216,1.95031573586193,Galaxy,19.97888,18.67219,17.92531,17.59211,17.20976,18.92183,17.59644,16.73814,16.31379,16.03157,3.854676,0.07582646
202.074024238566,0.288932991184843,Galaxy,20.85122,18.72122,17.82921,17.36006,16.94188,19.58119,17.62708,16.54252,16.08619,15.67097,4.641,0.07370178
202.08023098318,0.0608182687161159,Quasar,22.87045,21.13476,20.9468,21.12511,20.87384,22.37303,21.13624,21.01912,21.3326,21.03891,1.119048,0.07120735
202.088945932487,1.14953433760496,Star,21.46336,20.22726,20.114,20.13007,20.14355,21.31924,20.24797,20.12737,20.10634,20.26556,1.215746,0.0775928
202.095037123627,1.26608118723387,Galaxy,21.00583,19.91225,19.63225,19.41368,18.96877,19.5571,18.23963,17.69087,17.40672,17.19948,4.550494,0.08278957
202.947251191588,1.97498250463236,Galaxy,21.0267,19.46316,18.73346,18.32774,17.93449,18.13744,16.62813,16.03608,15.67343,15.43622,10.20273,0.06410281
202.969679649711,0.356170568558579,Galaxy,23.46614,21.68051,20.01925,19.34048,18.82146,25.25098,21.04102,19.40473,18.74027,18.17884,2.151536,0.06315754
203.639627653036,1.07712456047984,Galaxy,20.5301,18.59303,17.66702,17.22055,16.82055,19.71064,17.56221,16.59024,16.1997,15.91121,3.98072,0.05876942
203.656016734709,1.07056864917421,Galaxy,20.21955,18.23478,17.36772,16.93025,16.548,19.24151,17.3707,16.47279,16.08062,15.78165,3.318212,0.05797182
203.66200949701,0.154067713097228,Galaxy,20.76812,18.9761,18.09022,17.58972,17.28565,20.0436,17.99173,17.26019,16.55076,16.58253,3.216358,0.07286792
203.754268461375,1.53164718279353,Star,21.19858,17.40465,15.94354,15.27159,14.89594,21.14688,17.49587,16.02668,15.33921,14.96527,1.064528,0.0701431
203.920092955974,1.79034251695298,Star,18.78232,19.11794,19.57373,20.00918,20.17291,18.87497,19.12095,19.65288,20.07698,19.93368,1.070885,0.08570395
203.932376038489,1.03827964992034,Galaxy,24.24257,22.53449,20.89103,19.96298,19.51101,26.70776,21.8158,20.46513,19.4325,19.04363,2.286884,0.06482949
203.948617496122,1.70724968753589,Quasar,22.36237,21.29241,20.52579,20.12344,19.57418,22.26397,21.23161,20.44063,20.08754,19.51458,1.22749,0.0804269
204.250939681245,0.070341360235466,Star,20.07982,19.12163,19.02893,18.98211,19.09883,20.14008,19.14173,19.08929,19.08313,19.14253,1.31119,0.06934813
204.290102701194,0.0536482682032303,Galaxy,24.78846,22.59705,20.88352,20.07302,19.81659,25.30441,21.70554,19.96573,19.11182,18.76057,2.969332,0.06871565
204.532075894332,1.65637030520774,Quasar,20.7043,20.22877,20.10008,19.881,19.77635,20.7766,20.28462,20.23477,19.86319,19.66197,1.348568,0.06847965
205.396261016887,0.41827296780055,Galaxy,23.57778,21.66868,20.08866,19.38002,18.84984,23.38918,21.07247,19.22813,18.51377,18.36021,2.844391,0.08392125
206.36379798447,1.41912323153116,Star,21.39965,19.6018,18.51202,17.84565,17.20871,21.00139,18.69271,17.49318,16.83464,16.38618,3.006176,0.08350807
206.393530003087,0.240952559086486,Galaxy,21.33611,20.27329,19.26411,18.86962,18.87003,19.48115,18.12617,17.58199,17.27352,17.17749,6.019993,0.08330263
206.401828154686,0.356782478364526,Galaxy,20.80632,18.97567,17.96526,17.52033,17.25379,20.39431,18.36281,17.41516,16.97841,16.65139,2.291496,0.07911769
206.413548915868,1.19733855987422,Galaxy,23.86309,22.40847,20.77807,19.89675,19.32922,21.68382,21.6993,19.89239,19.08284,18.83385,4.47317,0.07539421
206.860469202039,0.513072323152511,Star,18.91835,17.73077,17.29642,17.13073,17.05066,18.98434,17.77516,17.33504,17.17421,17.14311,1.190903,0.08045567
206.87534959915,1.10912209618318,Star,21.33154,20.57561,20.7396,20.21589,19.97769,21.37985,20.60236,20.75851,20.3604,20.18368,1.144942,0.07410245
202.032469056346,1.47535272218749,Quasar,20.80083,20.51077,20.02031,20.01756,19.70953,20.65119,20.48895,20.03847,20.03125,19.88609,1.173158,0.08184899
202.038914592687,0.323834270896929,Galaxy,21.18539,19.07707,18.20061,17.73514,17.31709,19.87621,18.13092,17.11444,16.67276,16.38252,3.499088,0.07603001
202.903223224551,0.333142415122188,Star,18.76529,17.85559,17.47739,17.28672,17.24737,18.83501,17.87868,17.49543,17.33701,17.30401,1.173719,0.06449509
203.084937293291,1.56687619528719,Galaxy,19.08434,17.9502,17.65229,17.40199,16.8924,16.34858,14.5753,13.90828,13.58938,13.33177,22.39387,0.08109514
204.674787811251,0.774511145452463,Galaxy,20.85843,19.24287,18.63006,18.13878,17.86417,19.37698,17.87491,17.13768,16.74368,16.51642,4.126324,0.07157505
204.692164746221,0.936558260921683,Star,17.13852,15.85853,15.99631,16.10806,16.18572,17.19899,15.86906,16.03187,16.16389,16.23234,1.462585,0.0650345
204.748642062925,1.19634613366821,Quasar,21.05012,19.88158,19.70902,19.69444,19.71065,21.25219,19.92301,19.77619,19.72818,19.77165,1.357591,0.06509497
205.446384119069,0.789314484579885,Galaxy,22.55502,20.85317,19.43158,18.83795,18.48518,22.29505,19.36852,18.03541,17.45391,17.0166,5.522198,0.07625028
205.93633485851,1.311013805842,Star,21.75981,21.13885,20.89605,20.9976,21.16134,21.75898,21.15152,20.92034,21.22901,22.47666,1.596521,0.07331993
205.945087735919,0.960304676042985,Galaxy,23.05784,20.40253,19.12035,18.64792,18.28918,20.76883,19.5949,18.21187,17.72129,17.51194,3.326524,0.08325379
205.959112417309,0.140799121248816,Galaxy,24.82341,21.83457,19.98838,19.40923,19.06445,24.65114,20.90961,19.06315,18.41305,18.08161,3.113393,0.07478721
205.971553148858,0.0337631587484354,Star,17.76593,16.78635,16.4508,16.30581,16.28449,17.81974,16.81763,16.49397,16.35903,16.34538,1.149171,0.07093254
205.976925713583,1.60012827863331,Star,17.62493,16.711,16.40883,16.31523,16.24733,17.68785,16.76323,16.46241,16.34805,16.3272,1.25193,0.07559544
206.114503408713,0.40303932073271,Star,17.07981,16.05617,15.87675,15.81443,15.84851,17.12246,16.09468,15.91616,15.87494,15.90629,1.190745,0.07742538
206.19296033317,0.656698680216653,Galaxy,20.48638,18.84205,18.06595,17.73473,17.32695,18.22346,16.86736,16.21526,15.88071,15.65074,7.613448,0.08763525
206.202590336167,0.0717587688515708,Galaxy,20.36377,18.57865,17.67869,17.25678,16.99385,19.28403,17.43501,16.47988,16.06255,15.72962,3.257867,0.07050176
206.796668020581,1.10384326550849,Galaxy,23.40002,22.1491,20.4033,19.78887,19.38662,21.66159,20.71643,18.94496,18.36407,17.9096,5.432623,0.07206827
203.84388616587,1.92681324148533,Galaxy,19.94471,18.86501,18.40228,18.03657,17.67662,18.7916,17.7382,17.09148,16.72926,16.45967,4.289249,0.07714325
203.858003333741,1.44785732810925,Galaxy,21.52229,20.19577,19.70837,19.37271,18.82144,19.51945,18.0021,17.37789,17.08191,16.98557,6.697334,0.06775123
203.892398718857,0.968977382007286,Galaxy,23.20461,22.6526,20.96846,20.01788,19.48674,22.35909,21.8115,20.32523,19.56467,18.9034,3.022448,0.06396613
203.894973451719,1.30154603206048,Quasar,18.36402,18.12648,17.893,17.59443,17.49716,18.43829,18.11481,17.90899,17.62884,17.44375,1.248441,0.06580091
202.386638357308,1.79253675016093,Quasar,20.1015,19.70966,19.48332,19.22162,19.28119,20.05769,19.6968,19.52922,19.24121,19.37664,1.151906,0.07367426
202.435859243436,1.43496402745445,Galaxy,23.55472,22.19529,20.57767,19.92718,19.40412,21.43985,22.04301,19.64031,19.27298,18.92988,2.798972,0.07613946
203.129506620349,1.82796758608804,Galaxy,20.80808,18.90169,18.08832,17.72588,17.24767,19.83012,17.98154,17.03682,16.61248,16.27991,3.435636,0.06455235
203.145089268544,1.95286906967034,Galaxy,21.21995,20.29134,20.11896,19.89821,19.58021,18.82813,18.06243,17.81313,17.61916,17.56648,6.47392,0.06866495
204.589158683725,0.51996469305009,Star,19.67826,18.76233,18.4038,18.26717,18.22009,19.68773,18.80453,18.46928,18.3237,18.26224,1.255363,0.07772233
204.919122942245,0.0401706182990821,Galaxy,20.98312,19.14078,18.25079,17.94418,17.56003,18.07082,16.51328,15.81837,15.42644,15.24604,9.249691,0.07745398
205.466761181303,0.717476842888929,Galaxy,20.93573,19.56039,18.93465,18.63109,18.48456,19.22026,17.94341,17.31757,16.97942,16.83238,4.534097,0.07903685
205.476604099024,0.933561497183154,Star,18.76803,18.61714,18.92047,19.14495,19.1669,18.77108,18.65662,18.96851,19.11595,18.96315,1.319312,0.0848943
206.492793553999,1.07494645749369,Star,20.01708,19.18835,18.86995,18.77363,18.69497,20.14076,19.21632,18.92688,18.85418,18.86171,1.22886,0.07336537
202.677093034036,1.33602879636135,Galaxy,22.15542,20.70703,20.14549,19.87248,19.41101,19.79809,18.33492,17.62324,17.32168,17.44687,6.295348,0.0843557
204.064538876981,1.68076478022278,Star,19.11264,19.17115,19.5389,19.94343,20.06384,19.18583,19.19227,19.62059,19.97024,19.99447,1.041143,0.06878328
205.775431042844,1.8694595249064,Galaxy,21.103,19.50415,18.6394,18.15661,17.77001,19.8277,18.122,17.22474,16.79568,16.43907,5.031004,0.06211673
205.796583690378,1.65613776963594,Quasar,19.5372,19.13894,19.14632,18.85985,18.68644,19.62033,19.12763,19.0755,18.7893,18.70145,1.648176,0.07130141
202.975665321394,0.68872454311204,Star,17.39604,17.74034,18.21511,18.5608,18.90625,17.42068,17.75201,18.26892,18.60128,18.95707,1.424816,0.06933463
203.625690363206,1.94801053609802,Galaxy,20.80363,19.04412,18.26916,17.9225,17.32483,20.51916,17.63429,16.69902,16.28521,16.04701,5.705444,0.06717172
203.670322590377,0.764158794538423,Galaxy,20.42368,18.75419,18.07368,17.76612,17.43248,19.90885,18.33936,17.60669,17.27342,17.0066,2.352493,0.06358531
204.330735149423,0.530138762464908,Galaxy,24.55442,22.8041,20.9009,20.2329,19.79655,22.56456,21.43852,19.73026,19.11695,18.67995,4.87459,0.06935445
204.553715093661,0.782523496599153,Galaxy,22.81271,20.8107,19.50038,18.98297,18.53217,20.48275,19.77646,18.10221,17.59358,17.18955,6.090791,0.07446995
206.340600266131,0.0290092539424248,Galaxy,20.73943,18.7753,17.81818,17.32192,17.04036,19.3068,17.4974,16.5818,16.13784,15.81944,4.134736,0.06570374
205.883102725258,0.384665912997725,Galaxy,22.50865,20.67519,19.07453,18.54844,18.24982,23.25406,19.20395,17.81997,17.2919,17.005,5.183072,0.08275555
206.710809744983,0.896727103346724,Galaxy,25.43746,21.78043,20.17875,19.57501,19.08274,21.35036,20.05144,18.61955,18.12778,17.71057,5.877389,0.08079953
206.720250697353,1.17125640732628,Galaxy,23.29209,22.59189,20.76594,19.89267,19.35557,27.81188,21.50462,19.90983,18.88058,18.2519,4.207121,0.0698246
203.165211505189,0.942546781789666,Galaxy,20.84613,18.92875,18.09441,17.54907,17.03287,19.20676,17.61396,16.70848,16.25156,15.91053,5.193604,0.07401962
203.172101501328,1.86019304315625,Galaxy,22.28527,20.12804,19.03343,18.58602,18.08426,20.70603,18.9195,17.64718,17.15715,16.76655,4.120914,0.0655842
203.202195569357,1.71398618893227,Quasar,19.56505,19.25598,18.80417,18.58851,18.33828,19.5098,19.08348,18.53234,18.23591,18.18275,1.510826,0.06211764
203.207285148178,0.997056194041917,Star,23.72296,21.91167,20.97085,19.93036,19.16179,23.97209,21.10098,20.16528,19.34105,18.5631,3.958668,0.07072163
206.750864911977,1.10606364776943,Galaxy,25.47623,22.1833,20.47052,19.84276,19.27555,24.46003,21.61571,19.82589,19.10723,18.61861,2.681688,0.07404742
206.758247269446,0.413421514351478,Galaxy,23.26223,20.62132,19.29982,18.73115,18.31011,21.66477,19.79751,18.37527,17.79029,17.56795,2.907663,0.07618531
206.773716323967,0.718365723797847,Galaxy,24.01731,21.8555,20.07068,19.33792,18.91794,21.69536,21.04642,19.334,18.69209,18.20842,3.139814,0.08558661
206.782968905576,0.662442285807695,Galaxy,23.41572,22.22298,20.50521,19.82331,19.44713,21.03673,20.64168,19.2054,18.76366,18.52431,5.450057,0.08638263
206.636301329821,0.652507753073143,Galaxy,22.11347,20.77187,19.8722,19.42856,19.0136,20.23328,18.03537,17.36185,16.97675,16.87241,7.54508,0.07974439
203.686051680035,1.70509257361166,Galaxy,18.77064,17.00362,16.38824,16.06358,15.60405,17.42037,15.64414,14.86346,14.49781,14.22271,4.954453,0.07473895
204.647365692224,0.970149588904608,Galaxy,23.14442,21.72144,19.99364,19.32565,18.79907,20.85316,20.62965,19.07219,18.48689,18.03931,4.088564,0.06820454
204.672318436173,0.307492451747968,Galaxy,20.23227,19.17138,18.85554,18.51251,18.41534,18.56072,17.40855,16.97123,16.64693,16.70938,4.926319,0.07908191
204.697885138505,1.39345799150214,Galaxy,21.37794,20.45089,19.90115,19.5887,19.38656,19.94032,18.19499,17.68344,17.34803,17.09442,6.697286,0.06435935
204.71231573334,1.50216215106363,Galaxy,21.70745,19.73688,18.70198,18.27848,17.86417,20.16376,18.64871,17.5292,17.12871,16.66962,4.072162,0.06799816
205.436444706066,0.342123028991901,Galaxy,20.68446,18.6167,17.7329,17.24446,16.89701,18.85721,17.02093,16.07325,15.63183,15.33456,6.75024,0.08977429
205.9279245004,1.18299033317806,Star,21.75466,20.88049,20.71458,20.59209,20.59943,21.36186,20.88227,20.72281,20.85209,20.70808,1.598406,0.07391231
205.934580640307,1.02426489646316,Galaxy,23.0421,22.45018,20.85525,20.14672,19.60902,21.58996,21.65267,19.94675,19.22273,18.56883,3.195399,0.08488778
205.93834157777,0.783214141423507,Galaxy,21.42758,19.79507,18.74951,18.3576,17.959,20.55884,18.84166,17.72596,17.27553,17.00362,3.863144,0.09700133
206.113468282313,1.97153388060877,Galaxy,21.76301,20.39186,19.98422,19.63659,19.07801,19.79153,18.38973,17.75606,17.43892,17.19899,5.109018,0.07490797
206.808937828115,1.98375748037169,Quasar,23.81524,21.28324,20.03601,20.00647,20.08089,24.59623,21.28838,20.08122,20.0405,19.99552,1.166864,0.07460913
206.818452847177,0.991024479355437,Galaxy,21.8509,20.33466,19.388,19.1093,18.64585,19.06868,18.29699,17.49992,17.0767,16.88271,5.848446,0.07904007
206.823944024827,0.690883809459173,Quasar,25.15167,22.20998,20.81937,19.86163,19.24043,23.6183,22.57762,19.33155,18.30623,17.79354,5.417136,0.08844357
203.851008344839,0.112084270791105,Star,19.63925,18.60826,18.51386,18.49297,18.64051,19.69205,18.64213,18.57885,18.5583,18.65952,1.237647,0.07576161
202.434942947822,0.476759729521625,Star,19.67483,19.80993,20.13511,20.41062,20.90716,19.69497,19.84937,20.1487,20.60523,21.40711,1.338193,0.07531478
203.114329128498,1.09213960943339,Galaxy,21.27913,19.57685,18.63815,18.02256,17.55637,19.58204,18.15968,17.2631,16.80193,16.49045,4.667562,0.08297575
203.12819475341,0.4625364069298,Quasar,21.43752,19.69921,19.44687,19.34649,19.34296,21.50238,19.75552,19.47756,19.38277,19.42032,1.131726,0.06346987
203.131594847527,0.376013465619246,Galaxy,23.10887,21.58388,20.0185,19.41287,18.97522,21.87268,20.7592,19.07936,18.49335,18.45296,3.465239,0.06300809
203.142428075171,0.156022068583376,Quasar,25.64923,21.37398,20.50479,20.33862,20.05967,22.87716,21.41437,20.37197,20.52133,20.37133,4.219627,0.06642429
204.621818314309,1.42092640116065,Galaxy,23.04795,20.69851,19.29144,18.72868,18.30879,21.39859,19.85541,18.28016,17.70329,17.3726,4.473022,0.07134452
204.633185777685,0.184975897789565,Quasar,21.25095,20.93959,20.96473,20.89425,20.7509,21.25897,20.93671,20.95964,21.06714,20.77955,1.305709,0.08077738
202.669868947399,1.71385235866258,Galaxy,20.33955,18.43574,17.75225,17.36833,16.98741,19.41364,16.78936,15.93643,15.49978,15.28987,7.708336,0.06272415
205.803648692455,1.79493704380917,Galaxy,20.71255,19.88824,19.36179,19.00139,18.84098,19.0362,17.93117,17.5438,17.23546,17.34628,5.311447,0.06634595
206.855533232074,0.558850550973756,Galaxy,22.92377,22.15614,20.85705,20.0215,19.51263,21.09517,21.15021,19.68095,18.89358,18.27843,3.621905,0.08234534
206.975598253403,1.69779726458115,Galaxy,20.82789,19.25534,18.48816,17.98491,17.48567,18.93552,17.67327,16.84716,16.40471,16.19023,5.988975,0.07488932
202.075145561944,0.89755665359139,Star,21.67426,21.07931,20.85099,20.808,20.44691,22.12559,21.2275,20.99447,20.77533,20.11087,1.196514,0.07392384
202.078930315182,0.907587087506013,Galaxy,22.2798,20.26051,18.86422,18.22875,17.86701,21.09122,18.98306,17.65558,17.12463,16.83005,4.294266,0.07391021
202.095749824253,1.29371322393678,Galaxy,20.15224,18.88803,18.48353,18.20108,17.71144,18.19502,16.94581,16.3299,15.97359,15.79194,6.048106,0.0836506
202.959943405863,0.0950303832950961,Quasar,20.79975,20.12398,20.02198,19.99062,19.69006,20.87934,20.17273,20.04907,20.05841,19.55092,1.154721,0.0687661
202.960735091183,0.49950374361818,Galaxy,24.95388,22.62708,20.93967,19.9896,19.4363,22.37597,22.26037,20.31528,19.40389,18.79376,2.280336,0.06815295
203.33107967824,0.112789288244759,Quasar,19.47649,19.27578,19.19057,19.02816,19.03896,19.55379,19.2934,19.20276,19.07409,18.97653,1.169584,0.07293217
203.63600560475,0.585695744352306,Galaxy,24.3842,22.35527,20.63048,19.48928,18.95572,20.84916,21.00749,19.39046,18.24794,17.62166,5.180028,0.06956267
203.660275544671,1.67846821008946,Galaxy,25.34628,22.16428,20.7313,19.93132,19.35705,27.01531,20.99906,19.53194,18.63143,18.24118,4.130006,0.07256869
203.668376070228,1.91973950754998,Galaxy,20.31381,19.30581,19.04611,18.80004,18.28094,19.36169,18.20691,17.59602,17.27787,17.10277,3.09253,0.070688
203.669166783142,1.30134035940296,Galaxy,20.8243,18.89011,17.93721,17.52307,17.04208,19.68994,17.35896,16.23659,15.80673,15.51909,7.773692,0.05859562
203.747735974085,0.271466653272129,Galaxy,22.81542,21.75064,20.38934,19.64176,19.10617,21.19308,20.56426,19.28374,18.54266,18.27006,3.600303,0.06937984
203.905228276169,0.196446220424621,Galaxy,25.08556,22.15685,20.28635,19.59146,19.1746,21.881,20.68636,19.00972,18.51451,18.7356,4.87683,0.07295273
204.186394194981,1.31000108618307,Galaxy,20.00452,18.13406,17.6344,17.27227,16.8075,18.23778,16.44528,15.62507,15.23742,14.97561,7.35153,0.07301064
204.218634511083,1.18821482096664,Galaxy,19.84318,18.70088,18.13984,17.78391,17.39142,16.70051,15.67419,15.37613,15.13476,15.05016,11.21012,0.08296607
204.221276983951,1.60000474217317,Galaxy,21.17306,19.95082,19.45672,19.09268,18.79536,18.62434,17.50529,16.90291,16.60818,16.57106,8.416636,0.06663074
204.242572296089,0.443077543765319,Galaxy,21.472,20.24688,19.25284,18.96346,18.87738,18.19673,16.87391,16.36636,16.06077,16.00087,11.2529,0.06652316
204.246499917476,0.79247990838096,Galaxy,19.88451,19.04791,18.62835,18.103,18.09412,18.57085,17.48321,17.10545,16.77176,16.65377,4.288667,0.07009847
204.268460820138,1.84262404133333,Galaxy,22.96193,22.3509,20.90318,20.19608,19.66663,21.50391,21.64946,20.29644,19.38502,19.00156,7.358889,0.08173157
204.330919946975,0.934486292205894,Galaxy,23.68271,22.24199,20.39184,19.76502,19.34814,26.47687,20.87125,19.24572,18.72427,18.08476,4.413113,0.06291053
204.33852791815,1.09789780152486,Galaxy,22.90755,22.65577,20.88338,20.00253,19.4649,24.75792,21.37317,19.9235,19.19469,18.89072,3.16289,0.0635859
204.531951312745,1.11079753869174,Galaxy,23.5728,22.15586,20.67135,20.07404,19.40662,21.74761,21.57825,19.98203,19.26547,19.00078,2.840743,0.06710864
204.583305602505,0.593549394586833,Galaxy,23.63574,22.39515,20.86311,19.99966,19.47245,21.90391,22.25304,20.26626,19.3331,18.91645,3.014347,0.07640333
205.420240265721,0.287695143483393,Galaxy,24.52623,22.15271,20.66067,19.74429,19.26007,24.88039,21.33161,19.74729,18.87161,18.41833,3.149851,0.08781666
206.323323142448,0.630991060871027,Galaxy,20.80015,19.39025,18.70739,18.36522,18.12289,19.21438,17.95126,17.2398,16.87453,16.65144,4.308087,0.07658345
206.347894184797,0.0460422820083663,Quasar,21.76282,21.03831,20.88725,20.89445,20.34279,21.83023,21.05443,20.89186,20.95511,20.54858,1.112699,0.06741934
206.955654956303,0.779543770404646,Galaxy,24.78714,22.2418,20.75435,19.89759,19.39113,27.84105,21.50772,19.97832,19.03491,18.70271,7.357969,0.08552272
206.959408106692,1.8598896516211,Quasar,22.97585,22.03591,20.96106,20.14539,19.6025,25.17828,21.3152,20.12026,19.58469,19.46319,2.451164,0.07488409
204.838179306239,0.894146345046415,Galaxy,25.13781,22.56714,20.76845,19.88148,19.55378,21.88306,21.69792,19.61723,18.91304,18.22667,5.178455,0.06819651
205.884887500061,0.0652363846896141,Galaxy,23.43618,21.86393,20.01873,19.45733,19.07706,26.57214,20.5759,18.92485,18.25252,17.83254,3.53647,0.07224572
205.887986522526,0.741410567460008,Galaxy,24.68623,21.86417,20.23925,19.65323,19.19313,29.41442,21.12213,19.46791,18.82365,18.35204,3.073404,0.09474935
206.709789700199,0.658764032759119,Star,24.48261,21.24042,20.69442,20.53917,20.45311,22.75564,21.25233,20.69619,20.5052,20.25894,1.402217,0.08268409
206.733902448114,0.667675413310016,Galaxy,21.34505,19.50658,18.47686,18.02739,17.6524,19.91227,18.16623,17.22212,16.77714,16.49013,4.132724,0.08362775
203.186130362226,0.768877434738101,Galaxy,19.88321,18.46807,17.95064,17.66429,17.45237,18.03039,16.65931,15.97489,15.64444,15.37212,8.651887,0.07994981
205.212851988533,1.84651401109109,Galaxy,20.50614,18.76701,17.92918,17.5222,17.1704,19.62903,18.14573,17.24579,16.81768,16.53026,2.758241,0.07423177
205.225023995219,0.107392551108442,Galaxy,23.83392,22.42081,20.84181,19.97722,19.49755,23.21274,21.87001,19.68496,18.92246,18.70913,4.368983,0.085142
206.938544931125,0.688309915500794,Star,21.85238,20.26704,19.76845,19.60526,19.5505,21.85497,20.3255,19.8561,19.64642,19.50221,1.141085,0.08438659
202.233200468486,0.0244149407035841,Galaxy,22.0052,20.15316,19.21739,18.78251,18.53249,20.05145,18.54863,17.77945,17.39271,17.21459,5.807187,0.0750125
205.366423705088,1.89953702057686,Galaxy,20.70811,19.34582,18.77604,18.30376,18.09123,19.60944,18.31625,17.58529,17.1476,16.87446,3.38202,0.07731849
206.376679570295,0.343371789705155,Galaxy,20.72985,18.91795,17.83251,17.4027,17.18753,18.60684,16.57312,15.63737,15.24914,14.88852,11.52621,0.07982492
206.892349453412,0.794779760860413,Galaxy,25.04181,22.48399,20.97303,20.17176,19.62477,25.70784,22.45585,20.60615,19.6821,19.26933,1.898548,0.08072277
202.002984899673,0.439285197853075,Galaxy,24.01686,21.82808,20.27479,19.62864,19.17346,24.55252,20.61026,18.95939,18.48779,17.83156,4.313318,0.07633685
202.028041055309,0.366564093648848,Quasar,23.67925,21.32816,20.96816,20.39381,19.65148,25.05927,21.28349,20.80523,20.55716,20.29974,1.320811,0.07717826
202.896091230626,0.865869989344286,Galaxy,23.58174,22.01889,20.31753,19.67631,19.19038,20.70586,21.30674,19.30873,18.73807,18.31991,3.544724,0.07806373
202.898460873538,1.45252335721981,Star,24.05723,21.09273,20.56632,20.3725,20.03788,24.61856,21.17282,20.60045,20.3444,20.55606,1.062842,0.07089795
202.90115443782,0.621335284904485,Galaxy,21.38062,19.43458,18.34861,17.97798,17.49715,20.66607,18.6929,17.50969,17.04089,16.73073,2.907264,0.06861869
202.905684890066,1.48508935812585,Galaxy,21.15192,19.21989,18.44611,18.07976,17.59908,19.95011,17.88379,16.9255,16.51726,16.19207,5.225413,0.0693005
203.043556561123,0.287542766889709,Galaxy,20.8851,18.8505,17.94966,17.42771,16.96794,19.47475,17.44353,16.44933,15.93602,15.55255,5.025626,0.05963679
203.060368781798,0.655373190482248,Galaxy,21.93925,20.33278,19.13497,18.73975,18.38013,19.68267,18.3865,17.42579,17.04796,16.73022,6.318184,0.07606392
203.076886468395,1.67421723291109,Galaxy,20.21176,18.61673,17.95136,17.63484,17.18105,19.17839,17.56544,16.64714,16.24016,15.9465,3.870178,0.06441053
203.675754263799,1.48190510873385,Galaxy,23.00463,22.05244,20.59155,19.84569,19.59337,22.30668,21.61469,20.27122,19.5334,19.44434,1.595556,0.06702982
203.723946427395,1.25921643289182,Galaxy,23.06786,20.51528,19.30283,18.80692,18.38368,20.0355,18.97808,17.67712,17.24564,17.11336,7.150625,0.05576833
204.712015578767,1.42891792861441,Galaxy,22.71769,19.90243,18.88681,18.47628,18.07681,21.32499,18.5902,17.60499,17.14586,16.98231,5.443466,0.06558576
204.71819744344,0.419205990398127,Galaxy,20.70699,19.65135,19.26809,18.99953,18.74118,19.13084,18.22879,17.79376,17.47607,17.29549,4.425494,0.07913788
204.759520662491,0.487036514720811,Galaxy,21.67969,19.43118,18.37888,17.9855,17.6011,20.41758,18.19755,17.10396,16.62037,16.29132,5.382712,0.08186116
206.141749812826,1.25675376320054,Galaxy,22.83318,21.15159,19.69121,19.15342,18.87059,21.08907,20.46161,18.80418,18.23786,17.88658,3.338471,0.08205518
206.788331904781,1.66471221393421,Galaxy,21.1673,19.93793,19.3621,18.98082,18.55312,18.64618,17.59377,17.09195,16.78617,16.66589,6.180398,0.07302682
206.817427288521,0.38783141372582,Galaxy,21.65804,19.70097,18.85726,18.46156,18.04791,20.6296,18.66656,17.6687,17.21691,16.98653,7.033396,0.0744824
203.891403575189,1.59765955069279,Galaxy,23.1177,21.68372,20.14675,19.66423,19.02497,20.94036,20.62543,18.92227,18.34002,17.87613,3.715713,0.06920275
204.006654419689,0.262433769287538,Galaxy,20.84293,19.33974,18.70331,18.32416,17.96605,17.3064,16.18238,15.72814,15.40938,15.32903,11.31785,0.07183405
204.008927389116,1.5110852278575,Quasar,21.36123,20.95936,20.82809,21.04351,20.50215,21.3491,20.97457,20.98519,21.01864,20.83829,1.108221,0.06397341
202.395983166781,0.897792309394177,Galaxy,21.34207,19.85753,19.40883,19.15376,19.04567,19.76164,18.19628,17.77452,17.50162,17.42753,4.557573,0.07276547
204.590822632997,0.391449724876262,Quasar,21.34538,19.7077,18.75446,18.25428,17.97205,20.27218,18.46564,17.47889,17.0257,16.75186,4.467801,0.07585686
204.592443059489,1.9982173595228,Galaxy,23.53979,21.76438,20.00672,19.47406,18.9529,26.11473,20.59638,19.04635,18.424,17.91165,3.50694,0.07087137
204.629367084963,1.86874137096961,Quasar,19.673,19.10735,19.07171,19.08139,18.89619,19.71229,19.13156,19.12922,19.17143,19.01044,1.208859,0.07217952
205.466197748299,0.291991243210845,Galaxy,24.19688,21.48624,19.80406,19.27914,18.89911,22.85531,20.40552,18.84572,18.25958,17.83896,3.36795,0.08663631
205.54885604617,1.90631393917034,Galaxy,19.2511,17.40529,16.65149,16.26311,15.95347,18.00291,16.3313,15.52442,15.1376,14.83283,4.125301,0.07600451
205.549821004984,0.497486511579948,Quasar,21.72324,21.32851,20.84901,20.25665,19.92458,21.76171,21.25453,20.54338,19.93573,19.85836,1.5349,0.0840292
202.668146964312,1.42088783764762,Galaxy,23.10438,20.50726,19.06465,18.55311,18.04139,21.21032,19.36095,17.71027,17.15413,16.77506,4.992107,0.07435165
202.71038686388,1.44725819624348,Galaxy,24.76373,22.58722,20.87215,19.9295,19.23642,20.78746,21.10411,19.92569,19.12691,18.30279,4.031251,0.07234128
